kind,id,payload
history,R001206,"{""record_id"":""R001206"",""employee_id"":""E0031"",""event_id"":""EV_034"",""date"":""2025-09-18"",""due_date"":"""",""status"":""completed"",""completion_pct"":100,""score"":"""",""feedback_rating"":""4"",""assigned_by"":""self""}"
history,R001207,"{""record_id"":""R001207"",""employee_id"":""E0077"",""event_id"":""EV_001"",""date"":""2025-09-18"",""due_date"":""2025-10-18"",""status"":""overdue"",""completion_pct"":25,""score"":"""",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R001208,"{""record_id"":""R001208"",""employee_id"":""E0077"",""event_id"":""EV_002"",""date"":""2025-09-18"",""due_date"":""2025-10-18"",""status"":""completed"",""completion_pct"":100,""score"":""99"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R001209,"{""record_id"":""R001209"",""employee_id"":""E0077"",""event_id"":""EV_003"",""date"":""2025-09-18"",""due_date"":""2025-10-18"",""status"":""completed"",""completion_pct"":100,""score"":""88"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R001210,"{""record_id"":""R001210"",""employee_id"":""E0121"",""event_id"":""EV_001"",""date"":""2025-09-18"",""due_date"":""2025-10-18"",""status"":""completed"",""completion_pct"":100,""score"":""79"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R001211,"{""record_id"":""R001211"",""employee_id"":""E0121"",""event_id"":""EV_002"",""date"":""2025-09-18"",""due_date"":""2025-10-18"",""status"":""completed"",""completion_pct"":100,""score"":""99"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R001212,"{""record_id"":""R001212"",""employee_id"":""E0121"",""event_id"":""EV_003"",""date"":""2025-09-18"",""due_date"":""2025-10-18"",""status"":""completed"",""completion_pct"":100,""score"":""73"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R001213,"{""record_id"":""R001213"",""employee_id"":""E0140"",""event_id"":""EV_037"",""date"":""2025-09-18"",""due_date"":"""",""status"":""completed"",""completion_pct"":100,""score"":"""",""feedback_rating"":""5"",""assigned_by"":""self""}"
history,R001214,"{""record_id"":""R001214"",""employee_id"":""E0148"",""event_id"":""EV_040"",""date"":""2025-09-18"",""due_date"":"""",""status"":""completed"",""completion_pct"":100,""score"":"""",""feedback_rating"":""5"",""assigned_by"":""self""}"
history,R001215,"{""record_id"":""R001215"",""employee_id"":""E0149"",""event_id"":""EV_033"",""date"":""2025-09-18"",""due_date"":"""",""status"":""completed"",""completion_pct"":100,""score"":""74"",""feedback_rating"":""5"",""assigned_by"":""hr""}"
history,R001216,"{""record_id"":""R001216"",""employee_id"":""E0193"",""event_id"":""EV_023"",""date"":""2025-09-18"",""due_date"":"""",""status"":""completed"",""completion_pct"":100,""score"":"""",""feedback_rating"":""5"",""assigned_by"":""manager""}"
history,R001217,"{""record_id"":""R001217"",""employee_id"":""E0038"",""event_id"":""EV_008"",""date"":""2025-09-19"",""due_date"":"""",""status"":""declined"",""completion_pct"":0,""score"":"""",""feedback_rating"":"""",""assigned_by"":""manager""}"
history,R001218,"{""record_id"":""R001218"",""employee_id"":""E0068"",""event_id"":""EV_013"",""date"":""2025-09-19"",""due_date"":"""",""status"":""completed"",""completion_pct"":100,""score"":""97"",""feedback_rating"":""4"",""assigned_by"":""self""}"
history,R001219,"{""record_id"":""R001219"",""employee_id"":""E0075"",""event_id"":""EV_036"",""date"":""2025-09-19"",""due_date"":"""",""status"":""completed"",""completion_pct"":100,""score"":"""",""feedback_rating"":""2"",""assigned_by"":""hr""}"
history,R001220,"{""record_id"":""R001220"",""employee_id"":""E0094"",""event_id"":""EV_037"",""date"":""2025-09-19"",""due_date"":"""",""status"":""completed"",""completion_pct"":100,""score"":"""",""feedback_rating"":"""",""assigned_by"":""self""}"
history,R001221,"{""record_id"":""R001221"",""employee_id"":""E0132"",""event_id"":""EV_008"",""date"":""2025-09-19"",""due_date"":"""",""status"":""completed"",""completion_pct"":100,""score"":"""",""feedback_rating"":""3"",""assigned_by"":""self""}"
history,R001222,"{""record_id"":""R001222"",""employee_id"":""E0040"",""event_id"":""EV_040"",""date"":""2025-09-22"",""due_date"":"""",""status"":""no_show"",""completion_pct"":0,""score"":"""",""feedback_rating"":"""",""assigned_by"":""self""}"
history,R001223,"{""record_id"":""R001223"",""employee_id"":""E0131"",""event_id"":""EV_008"",""date"":""2025-09-22"",""due_date"":"""",""status"":""no_show"",""completion_pct"":0,""score"":"""",""feedback_rating"":"""",""assigned_by"":""self""}"
history,R001224,"{""record_id"":""R001224"",""employee_id"":""E0133"",""event_id"":""EV_030"",""date"":""2025-09-22"",""due_date"":"""",""status"":""completed"",""completion_pct"":100,""score"":"""",""feedback_rating"":""5"",""assigned_by"":""self""}"
history,R001225,"{""record_id"":""R001225"",""employee_id"":""E0142"",""event_id"":""EV_039"",""date"":""2025-09-22"",""due_date"":"""",""status"":""completed"",""completion_pct"":100,""score"":"""",""feedback_rating"":"""",""assigned_by"":""manager""}"
history,R001226,"{""record_id"":""R001226"",""employee_id"":""E0190"",""event_id"":""EV_010"",""date"":""2025-09-22"",""due_date"":"""",""status"":""completed"",""completion_pct"":100,""score"":""72"",""feedback_rating"":""3"",""assigned_by"":""manager""}"
history,R001227,"{""record_id"":""R001227"",""employee_id"":""E0199"",""event_id"":""EV_022"",""date"":""2025-09-22"",""due_date"":"""",""status"":""no_show"",""completion_pct"":0,""score"":"""",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R001228,"{""record_id"":""R001228"",""employee_id"":""E0029"",""event_id"":""EV_038"",""date"":""2025-09-23"",""due_date"":"""",""status"":""completed"",""completion_pct"":100,""score"":""84"",""feedback_rating"":""4"",""assigned_by"":""hr""}"
history,R001229,"{""record_id"":""R001229"",""employee_id"":""E0042"",""event_id"":""EV_040"",""date"":""2025-09-23"",""due_date"":"""",""status"":""completed"",""completion_pct"":100,""score"":"""",""feedback_rating"":""4"",""assigned_by"":""self""}"
history,R001230,"{""record_id"":""R001230"",""employee_id"":""E0068"",""event_id"":""EV_037"",""date"":""2025-09-23"",""due_date"":"""",""status"":""no_show"",""completion_pct"":0,""score"":"""",""feedback_rating"":"""",""assigned_by"":""self""}"
history,R001231,"{""record_id"":""R001231"",""employee_id"":""E0182"",""event_id"":""EV_016"",""date"":""2025-09-23"",""due_date"":"""",""status"":""completed"",""completion_pct"":100,""score"":"""",""feedback_rating"":""4"",""assigned_by"":""manager""}"
history,R001232,"{""record_id"":""R001232"",""employee_id"":""E0127"",""event_id"":""EV_009"",""date"":""2025-09-24"",""due_date"":"""",""status"":""completed"",""completion_pct"":100,""score"":""75"",""feedback_rating"":""5"",""assigned_by"":""self""}"
history,R001233,"{""record_id"":""R001233"",""employee_id"":""E0036"",""event_id"":""EV_016"",""date"":""2025-09-25"",""due_date"":"""",""status"":""completed"",""completion_pct"":100,""score"":"""",""feedback_rating"":""5"",""assigned_by"":""self""}"
history,R001234,"{""record_id"":""R001234"",""employee_id"":""E0055"",""event_id"":""EV_026"",""date"":""2025-09-25"",""due_date"":"""",""status"":""completed"",""completion_pct"":100,""score"":"""",""feedback_rating"":""4"",""assigned_by"":""hr""}"
history,R001235,"{""record_id"":""R001235"",""employee_id"":""E0078"",""event_id"":""EV_034"",""date"":""2025-09-25"",""due_date"":"""",""status"":""completed"",""completion_pct"":100,""score"":"""",""feedback_rating"":""4"",""assigned_by"":""self""}"
history,R001236,"{""record_id"":""R001236"",""employee_id"":""E0105"",""event_id"":""EV_037"",""date"":""2025-09-25"",""due_date"":"""",""status"":""completed"",""completion_pct"":100,""score"":"""",""feedback_rating"":""4"",""assigned_by"":""self""}"
history,R001237,"{""record_id"":""R001237"",""employee_id"":""E0128"",""event_id"":""EV_037"",""date"":""2025-09-25"",""due_date"":"""",""status"":""completed"",""completion_pct"":100,""score"":"""",""feedback_rating"":""4"",""assigned_by"":""self""}"
history,R001238,"{""record_id"":""R001238"",""employee_id"":""E0160"",""event_id"":""EV_036"",""date"":""2025-09-25"",""due_date"":"""",""status"":""completed"",""completion_pct"":100,""score"":"""",""feedback_rating"":""5"",""assigned_by"":""self""}"
history,R001239,"{""record_id"":""R001239"",""employee_id"":""E0163"",""event_id"":""EV_037"",""date"":""2025-09-25"",""due_date"":"""",""status"":""completed"",""completion_pct"":100,""score"":"""",""feedback_rating"":""4"",""assigned_by"":""self""}"
history,R001240,"{""record_id"":""R001240"",""employee_id"":""E0183"",""event_id"":""EV_001"",""date"":""2025-09-25"",""due_date"":""2025-10-25"",""status"":""completed"",""completion_pct"":100,""score"":""93"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R001241,"{""record_id"":""R001241"",""employee_id"":""E0183"",""event_id"":""EV_002"",""date"":""2025-09-25"",""due_date"":""2025-10-25"",""status"":""completed"",""completion_pct"":100,""score"":""84"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R001242,"{""record_id"":""R001242"",""employee_id"":""E0183"",""event_id"":""EV_003"",""date"":""2025-09-25"",""due_date"":""2025-10-25"",""status"":""completed"",""completion_pct"":100,""score"":""80"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R001243,"{""record_id"":""R001243"",""employee_id"":""E0033"",""event_id"":""EV_001"",""date"":""2025-09-26"",""due_date"":""2025-10-26"",""status"":""completed"",""completion_pct"":100,""score"":""76"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R001244,"{""record_id"":""R001244"",""employee_id"":""E0033"",""event_id"":""EV_002"",""date"":""2025-09-26"",""due_date"":""2025-10-26"",""status"":""completed"",""completion_pct"":100,""score"":""79"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R001245,"{""record_id"":""R001245"",""employee_id"":""E0033"",""event_id"":""EV_003"",""date"":""2025-09-26"",""due_date"":""2025-10-26"",""status"":""completed"",""completion_pct"":100,""score"":""82"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R001246,"{""record_id"":""R001246"",""employee_id"":""E0046"",""event_id"":""EV_039"",""date"":""2025-09-26"",""due_date"":"""",""status"":""completed"",""completion_pct"":100,""score"":"""",""feedback_rating"":"""",""assigned_by"":""manager""}"
history,R001247,"{""record_id"":""R001247"",""employee_id"":""E0098"",""event_id"":""EV_018"",""date"":""2025-09-26"",""due_date"":"""",""status"":""completed"",""completion_pct"":100,""score"":""61"",""feedback_rating"":""2"",""assigned_by"":""self""}"
history,R001248,"{""record_id"":""R001248"",""employee_id"":""E0103"",""event_id"":""EV_019"",""date"":""2025-09-26"",""due_date"":"""",""status"":""no_show"",""completion_pct"":0,""score"":"""",""feedback_rating"":"""",""assigned_by"":""manager""}"
history,R001249,"{""record_id"":""R001249"",""employee_id"":""E0131"",""event_id"":""EV_031"",""date"":""2025-09-26"",""due_date"":"""",""status"":""no_show"",""completion_pct"":0,""score"":"""",""feedback_rating"":"""",""assigned_by"":""manager""}"
history,R001250,"{""record_id"":""R001250"",""employee_id"":""E0147"",""event_id"":""EV_036"",""date"":""2025-09-26"",""due_date"":"""",""status"":""no_show"",""completion_pct"":0,""score"":"""",""feedback_rating"":"""",""assigned_by"":""manager""}"
history,R001251,"{""record_id"":""R001251"",""employee_id"":""E0153"",""event_id"":""EV_040"",""date"":""2025-09-26"",""due_date"":"""",""status"":""completed"",""completion_pct"":100,""score"":"""",""feedback_rating"":""5"",""assigned_by"":""self""}"
history,R001252,"{""record_id"":""R001252"",""employee_id"":""E0052"",""event_id"":""EV_036"",""date"":""2025-09-29"",""due_date"":"""",""status"":""completed"",""completion_pct"":100,""score"":"""",""feedback_rating"":""5"",""assigned_by"":""manager""}"
history,R001253,"{""record_id"":""R001253"",""employee_id"":""E0121"",""event_id"":""EV_004"",""date"":""2025-09-29"",""due_date"":""2025-10-15"",""status"":""completed"",""completion_pct"":100,""score"":"""",""feedback_rating"":""4"",""assigned_by"":""hr""}"
history,R001254,"{""record_id"":""R001254"",""employee_id"":""E0123"",""event_id"":""EV_009"",""date"":""2025-09-29"",""due_date"":"""",""status"":""completed"",""completion_pct"":100,""score"":""71"",""feedback_rating"":""4"",""assigned_by"":""manager""}"
history,R001255,"{""record_id"":""R001255"",""employee_id"":""E0183"",""event_id"":""EV_004"",""date"":""2025-09-29"",""due_date"":""2025-10-22"",""status"":""completed"",""completion_pct"":100,""score"":"""",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R001256,"{""record_id"":""R001256"",""employee_id"":""E0198"",""event_id"":""EV_034"",""date"":""2025-09-29"",""due_date"":"""",""status"":""completed"",""completion_pct"":100,""score"":"""",""feedback_rating"":""4"",""assigned_by"":""self""}"
history,R001257,"{""record_id"":""R001257"",""employee_id"":""E0072"",""event_id"":""EV_018"",""date"":""2025-09-30"",""due_date"":"""",""status"":""dropped"",""completion_pct"":55,""score"":"""",""feedback_rating"":""2"",""assigned_by"":""self""}"
history,R001258,"{""record_id"":""R001258"",""employee_id"":""E0074"",""event_id"":""EV_027"",""date"":""2025-09-30"",""due_date"":"""",""status"":""completed"",""completion_pct"":100,""score"":"""",""feedback_rating"":"""",""assigned_by"":""self""}"
history,R001259,"{""record_id"":""R001259"",""employee_id"":""E0105"",""event_id"":""EV_030"",""date"":""2025-09-30"",""due_date"":"""",""status"":""dropped"",""completion_pct"":10,""score"":"""",""feedback_rating"":""2"",""assigned_by"":""self""}"
history,R001260,"{""record_id"":""R001260"",""employee_id"":""E0189"",""event_id"":""EV_037"",""date"":""2025-09-30"",""due_date"":"""",""status"":""no_show"",""completion_pct"":0,""score"":"""",""feedback_rating"":"""",""assigned_by"":""self""}"
history,R001261,"{""record_id"":""R001261"",""employee_id"":""E0050"",""event_id"":""EV_036"",""date"":""2025-10-01"",""due_date"":"""",""status"":""declined"",""completion_pct"":0,""score"":"""",""feedback_rating"":"""",""assigned_by"":""manager""}"
history,R001262,"{""record_id"":""R001262"",""employee_id"":""E0105"",""event_id"":""EV_028"",""date"":""2025-10-01"",""due_date"":"""",""status"":""completed"",""completion_pct"":100,""score"":"""",""feedback_rating"":"""",""assigned_by"":""self""}"
history,R001263,"{""record_id"":""R001263"",""employee_id"":""E0195"",""event_id"":""EV_027"",""date"":""2025-10-01"",""due_date"":"""",""status"":""completed"",""completion_pct"":100,""score"":"""",""feedback_rating"":"""",""assigned_by"":""self""}"
history,R001264,"{""record_id"":""R001264"",""employee_id"":""E0033"",""event_id"":""EV_004"",""date"":""2025-10-02"",""due_date"":""2025-10-23"",""status"":""completed"",""completion_pct"":100,""score"":"""",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R001265,"{""record_id"":""R001265"",""employee_id"":""E0067"",""event_id"":""EV_009"",""date"":""2025-10-02"",""due_date"":"""",""status"":""completed"",""completion_pct"":100,""score"":""73"",""feedback_rating"":""5"",""assigned_by"":""self""}"
history,R001266,"{""record_id"":""R001266"",""employee_id"":""E0122"",""event_id"":""EV_013"",""date"":""2025-10-02"",""due_date"":"""",""status"":""completed"",""completion_pct"":100,""score"":""77"",""feedback_rating"":""4"",""assigned_by"":""self""}"
history,R001267,"{""record_id"":""R001267"",""employee_id"":""E0195"",""event_id"":""EV_008"",""date"":""2025-10-02"",""due_date"":"""",""status"":""completed"",""completion_pct"":100,""score"":"""",""feedback_rating"":""5"",""assigned_by"":""manager""}"
history,R001268,"{""record_id"":""R001268"",""employee_id"":""E0021"",""event_id"":""EV_035"",""date"":""2025-10-03"",""due_date"":"""",""status"":""completed"",""completion_pct"":100,""score"":""95"",""feedback_rating"":"""",""assigned_by"":""self""}"
history,R001269,"{""record_id"":""R001269"",""employee_id"":""E0188"",""event_id"":""EV_020"",""date"":""2025-10-03"",""due_date"":"""",""status"":""completed"",""completion_pct"":100,""score"":""96"",""feedback_rating"":""5"",""assigned_by"":""self""}"
